@relation 'features-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R22,25-weka.filters.unsupervised.attribute.Remove-R1,4-5,7,9,12-13,15,18,21-22'

@attribute Polarity numeric
@attribute Subjectivity numeric
@attribute OT numeric
@attribute BoM numeric
@attribute PoGP numeric
@attribute AllScriptureCount numeric
@attribute AuthorityMentions numeric
@attribute WordQuantity numeric
@attribute FirstPersonPronoun numeric
@attribute PercentInQuotes numeric
@attribute DaysElapsed numeric
@attribute YearGiven numeric
@attribute PopularByAbsolute {y,n}

@data
0.441176,0.703704,0,0.011236,0.125,0.085106,0.098361,0.202762,0.07085,0,0.100775,0.904,n
0.588235,0.666667,0.019231,0.078652,0,0.070922,0.131148,0.183702,0.068826,0.007038,0.069216,0.936,n
0.705882,0.703704,0,0,0,0,0.032787,0.035359,0.02834,0,0.019166,0.984,n
0.617647,0.481481,0,0,0,0,0.02459,0.057182,0.020243,0,0.035022,0.968,n
0.764706,0.703704,0,0.022472,0,0.049645,0.032787,0.079282,0.018219,0,0.072374,0.928,n
0.5,0.444444,0,0.011236,0,0.014184,0.139344,0.357459,0.066802,0,0.056257,0.944,n
0.588235,0.777778,0.115385,0.078652,0.25,0.170213,0.016393,0.171547,0.064777,0,0.093,0.912,n
0.705882,1,0,0,0,0.028369,0.032787,0.05442,0.030364,0,0.027094,0.976,n
0.323529,0.481481,0.057692,0.011236,0,0.035461,0.016393,0.199171,0.265182,0,0.046631,0.952,n
0.705882,0.518519,0,0.022472,0,0.028369,0.114754,0.285083,0.242915,0.004695,0.027748,0.976,y
0.441176,0.481481,0,0,0,0.007092,0.008197,0.221823,0.133603,0.002667,0.297339,0.704,n
0.352941,0.555556,0,0.044944,0,0.092199,0.008197,0.229006,0.054656,0.01482,0.264669,0.736,n
0.264706,0.259259,0.019231,0.101124,0.125,0.106383,0.07377,0.280939,0.060729,0.014317,0.103367,0.896,n
0.5,0.37037,0.057692,0.11236,0.125,0.205674,0.02459,0.3,0.02834,0.022517,0.118461,0.88,y
0.294118,0.222222,0,0,0,0.007092,0,0.33011,0.060729,0,0.011892,0.992,n
0.294118,0.222222,0,0,0,0.007092,0,0.33011,0.060729,0,0.011892,0.992,n
0.529412,0.777778,0.192308,0.022472,0,0.106383,0,0.328729,0.091093,0,0.248203,0.752,n
0.441176,0.407407,0,0.011236,0,0.007092,0.032787,0.049724,0.036437,0,0.048591,0.952,n
0.617647,0.592593,0.038462,0,0.0625,0.042553,0.106557,0.245304,0.176113,0,0.020887,0.984,n
0.411765,0.444444,0,0.022472,0,0.021277,0.016393,0.289227,0.481781,0,0.164198,0.84,n
0.529412,0.518519,0.038462,0,0.0625,0.056738,0.008197,0.261878,0.336032,0,0.193775,0.808,n
0.941176,0.777778,0,0.05618,0,0.120567,0.016393,0.189503,0.080972,0,0.092238,0.912,y
0.558824,0.555556,0,0.011236,0,0.014184,0.016393,0.186464,0.050607,0,0.061136,0.944,n
0.411765,0.518519,0,0.078652,0,0.06383,0.032787,0.213536,0.145749,0,0.07978,0.92,y
0.470588,0.37037,0,0,0,0,0.008197,0.055801,0.010121,0,0.056519,0.944,n
0.382353,0.37037,0,0,0,0,0.008197,0.050276,0.010121,0,0.058958,0.944,n
0.676471,0.555556,0,0,0,0,0.008197,0.1,0.050607,0,0.05103,0.952,n
0.382353,0.518519,0,0.011236,0.0625,0.085106,0.07377,0.242541,0.078947,0,0.052598,0.952,n
0.382353,0.481481,0,0.033708,0,0.021277,0.065574,0.267956,0.307692,0,0.138128,0.864,n
0.441176,0.666667,0,0.022472,0,0.049645,0.032787,0.239227,0.062753,0.102602,0.107026,0.896,n
0.411765,0.481481,0.019231,0.11236,0,0.106383,0.04918,0.266022,0.072874,0,0.106503,0.896,n
0.735294,0.740741,0,0.033708,0.1875,0.056738,0.016393,0.309669,0.15587,0,0.016923,0.984,n
0.764706,0.555556,0.057692,0.044944,0,0.099291,0.065574,0.199171,0.087045,0,0.054733,0.944,n
0.294118,0.518519,0.019231,0.033708,0.1875,0.056738,0.016393,0.398343,0.082996,0,0.162979,0.84,n
0.411765,0.555556,0,0.146067,0.0625,0.234043,0.098361,0.24779,0.131579,0,0.124254,0.88,n
0.411765,0.555556,0,0.146067,0.0625,0.234043,0.098361,0.24779,0.131579,0,0.124254,0.88,n
0.5,0.481481,0.019231,0.033708,0,0.099291,0.139344,0.357459,0.200405,0,0.152306,0.848,y
0.5,0.666667,0,0,0.0625,0.007092,0.008197,0.026243,0.012146,0.014687,0.035022,0.968,n
0.323529,0.518519,0,0.022472,0,0.056738,0.057377,0.337017,0.133603,0,0.115564,0.888,n
0.352941,0.444444,0,0.067416,0,0.06383,0.040984,0.335912,0.058704,0,0.050769,0.952,n
0.294118,0.444444,0.057692,0.685393,0.125,0.560284,0.032787,0.279558,0.064777,0.047338,0.027094,0.976,n
0.5,0.481481,0,0.213483,0.0625,0.205674,0.098361,0.279282,0.087045,0,0.008799,0.992,n
0.382353,0.333333,0,0.022472,0.0625,0.056738,0.163934,0.246685,0.111336,0,0.048591,0.952,n
0.411765,0.333333,0.038462,0.089888,0.125,0.141844,0.065574,0.333702,0.095142,0.016755,0.07257,0.928,y
0.264706,0.407407,0,0,0,0.021277,0.016393,0.208287,0.267206,0.003052,0.005031,1,y
0.264706,0.407407,0,0,0,0.021277,0.016393,0.208287,0.267206,0.003052,0.005031,1,y
0.411765,0.407407,0.038462,0.022472,0,0.028369,0.032787,0.286464,0.176113,0,0.032931,0.968,y
0.470588,0.555556,0,0,0,0,0.581967,0.214641,0.202429,0,0.294551,0.704,n
0.352941,0.407407,0,0.022472,0,0.042553,0.057377,0.275691,0.269231,0,0.041621,0.96,n
0.294118,0.481481,0.019231,0.067416,0.125,0.12766,0.016393,0.28232,0.105263,0.005145,0.033693,0.968,y
0.294118,0.074074,0,0,0,0.007092,0.016393,0.36105,0.026316,0,0.009801,0.992,n
0.382353,0.740741,0.096154,0.157303,0,0.262411,0.07377,0.30442,0.123482,0,0.142549,0.856,n
0.264706,0.296296,0.076923,0.022472,0,0.134752,0.114754,0.301657,0.101215,0,0.053252,0.952,y
0.411765,0.481481,0,0.011236,0,0.042553,0.04918,0.184254,0.05668,0,0.080302,0.92,n
0.470588,0.666667,0.038462,0.247191,0.25,0.312057,0.04918,0.316851,0.054656,0,0.092543,0.912,y
0.470588,0.481481,0.019231,0,0.125,0.113475,0.032787,0.200276,0.072874,0,0.058958,0.944,n
0.411765,0.592593,0.076923,0.123596,0,0.255319,0.065574,0.369613,0.135628,0,0.102344,0.896,y
0.882353,0.407407,0,0.067416,0.125,0.085106,0.081967,0.266575,0.111336,0,0.105654,0.896,n
0.147059,0.222222,0.057692,0.011236,0,0.06383,0,0.263812,0.208502,0,0.104739,0.896,n
0.235294,0.37037,0,0.022472,0,0.028369,0.07377,0.283149,0.078947,0,0.023936,0.976,y
0.294118,0.444444,0.115385,0.078652,0.0625,0.134752,0.04918,0.350276,0.168016,0.017616,0.044061,0.96,y
0.294118,0.444444,0.115385,0.078652,0.0625,0.134752,0.04918,0.350276,0.168016,0.017616,0.044061,0.96,y
0.441176,0.481481,0.057692,0.134831,0,0.163121,0.098361,0.329282,0.145749,0,0.180359,0.824,y
0.529412,0.481481,0.019231,0.146067,0.0625,0.205674,0.401639,0.317956,0.117409,0,0.193209,0.808,n
0.441176,0.518519,0.076923,0.022472,0.0625,0.170213,0.04918,0.322928,0.190283,0,0.34227,0.656,y
0.264706,0.481481,0,0,0.0625,0.028369,0.04918,0.404972,0.131579,0,0.350307,0.648,n
0.529412,0.518519,0.019231,0.011236,0,0.085106,0.106557,0.262983,0.125506,0,0.262534,0.736,n
0.088235,0.592593,0.076923,0.146067,0.0625,0.22695,0.02459,0.183425,0.058704,0,0.254149,0.744,y
0.294118,0.37037,0,0.033708,0,0.056738,0.032787,0.267403,0.08502,0,0.00808,0.992,y
0.352941,0.444444,0.019231,0.011236,0,0.028369,0.04918,0.355801,0.163968,0,0.326567,0.672,n
0.470588,0.444444,0.019231,0.011236,0.0625,0.06383,0.106557,0.360497,0.068826,0,0.302696,0.696,n
0.411765,0.777778,0.019231,0.157303,0.75,0.262411,0.040984,0.306077,0.119433,0,0.238184,0.76,y
0.441176,0.185185,0,0.033708,0,0.049645,0.147541,0.293923,0.087045,0,0.211003,0.792,n
0.529412,0.555556,0.019231,0,0,0.028369,0.065574,0.183702,0.064777,0,0.043102,0.96,n
0.147059,0.37037,0,0,0,0.085106,0.04918,0.332873,0.097166,0,0.355077,0.648,y
0.941176,0.518519,0.019231,0.044944,0.0625,0.085106,0.02459,0.124309,0.034413,0,0.016727,0.984,n
0.323529,0.62963,0.019231,0.134831,0,0.326241,0.032787,0.316298,0.149798,0.008209,0.155552,0.848,y
0.411765,0.407407,0,0,0,0.007092,0.131148,0.3,0.137652,0,0.215272,0.784,n
0.411765,0.37037,0.038462,0,0,0.092199,0.016393,0.357182,0.1417,0,0.310559,0.688,n
0.323529,0.407407,0,0.044944,0,0.092199,0.098361,0.335083,0.180162,0.056093,0.286165,0.712,y
0.470588,0.666667,0.019231,0.101124,0,0.212766,0.090164,0.266575,0.115385,0,0.15174,0.848,n
0.205882,0.592593,0.057692,0.292135,0.0625,0.269504,0.040984,0.280387,0.109312,0,0.215773,0.784,n
0.235294,0.62963,0.038462,0.134831,0,0.212766,0.122951,0.351934,0.095142,0,0.183713,0.816,y
0.411765,0.62963,0.038462,0.123596,0,0.248227,0.090164,0.30884,0.074899,0,0.201137,0.8,y
0.294118,0.37037,0,0.011236,0,0.007092,0.098361,0.435083,0.410931,0,0.334342,0.664,n
0.441176,0.444444,0.019231,0.011236,0,0.06383,0.04918,0.240608,0.111336,0,0.124406,0.88,y
0.176471,0.555556,0.019231,0.067416,0,0.205674,0.07377,0.352486,0.08502,0,0.047916,0.952,y
0.294118,0.518519,0,0,0,0.092199,0.057377,0.257459,0.058704,0,0.148038,0.856,y
0.235294,0.296296,0,0,0,0.007092,0.032787,0.303039,0.147773,0,0.1023,0.896,n
0.323529,0.222222,0,0.089888,0,0.085106,0.114754,0.30663,0.323887,0.014813,0.0465,0.952,n
0.411765,0.518519,0.038462,0.05618,0.0625,0.191489,0.032787,0.474862,0.283401,0.001296,0.023631,0.976,y
0.294118,0.481481,0.019231,0.044944,0.0625,0.092199,0.065574,0.274309,0.145749,0,0.097879,0.904,n
0.323529,0.259259,0.019231,0.011236,0,0.028369,0.008197,0.361602,0.129555,0,0.144226,0.856,n
0.352941,0.333333,0,0,0,0.056738,0.098361,0.30442,0.151822,0.012602,0.066015,0.936,n
0.441176,0.62963,0.019231,0.05618,0.25,0.163121,0.090164,0.283149,0.058704,0,0.343795,0.656,n
0.558824,0.296296,0,0,0,0.014184,0.016393,0.219613,0.105263,0.075138,0.13828,0.864,n
0.470588,0.481481,0,0.168539,0,0.219858,0.229508,0.341713,0.186235,0,0.10169,0.896,n
0.558824,0.481481,0,0.033708,0,0.092199,0.057377,0.180663,0.07085,0,0.074814,0.928,y
0.411765,0.444444,0.019231,0.123596,0,0.092199,0.213115,0.20884,0.095142,0,0.098336,0.904,y
0.470588,0.333333,0.019231,0.314607,0.1875,0.460993,0.057377,0.316298,0.139676,0,0.084506,0.92,y
0.529412,0.703704,0,0.078652,0,0.056738,0.07377,0.264917,0.172065,0,0.126541,0.872,y
0.5,0.703704,0.115385,0.05618,0.125,0.141844,0.106557,0.317403,0.07085,0,0.088426,0.912,n
0.382353,0.37037,0,0.11236,0,0.163121,0.008197,0.306077,0.121457,0,0.073943,0.928,n
0.294118,0.444444,0.019231,0.022472,0,0.070922,0.081967,0.367403,0.143725,0.00393,0.162064,0.84,n
0.617647,0.555556,0,0,0,0.014184,0.147541,0.25,0.212551,0.002658,0.330422,0.672,n
0.529412,0.481481,0,0.011236,0,0.021277,0.286885,0.30442,0.107287,0,0.29993,0.704,n
0.352941,0.555556,0.019231,0,0,0.06383,0.106557,0.303867,0.074899,0,0.292612,0.704,n
0.352941,0.592593,0.019231,0,0.0625,0.092199,0.139344,0.29558,0.068826,0.004526,0.250991,0.752,n
0.5,0.518519,0.019231,0.022472,0.125,0.085106,0.04918,0.329558,0.089069,0,0.31853,0.68,n
0.529412,0.481481,0.038462,0.011236,0.0625,0.148936,0.040984,0.270442,0.097166,0,0.237226,0.76,n
0.411765,0.481481,0.019231,0.011236,0,0.078014,0.106557,0.266022,0.066802,0.002774,0.30923,0.688,n
0.352941,0.592593,0,0.168539,0.0625,0.163121,0.008197,0.287569,0.172065,0,0.056867,0.944,n
0.558824,0.592593,0.019231,0.101124,0,0.092199,0,0.30884,0.427126,0.01238,0.007754,0.992,n
0.558824,0.592593,0.019231,0.101124,0,0.092199,0,0.30884,0.427126,0.01238,0.007754,0.992,n
0.382353,0.444444,0,0.022472,0.0625,0.113475,0.065574,0.260773,0.11336,0,0.065862,0.936,n
0.529412,0.592593,0.076923,0.033708,0.125,0.141844,0.106557,0.31768,0.172065,0,0.099752,0.904,y
0.5,0.481481,0.019231,0.078652,0,0.056738,0.008197,0.204144,0.216599,0,0.123339,0.88,n
0.411765,0.444444,0.019231,0.022472,0,0.078014,0.02459,0.297238,0.078947,0.008756,0.114039,0.888,n
0.588235,0.481481,0,0.168539,0,0.134752,0.07377,0.240884,0.143725,0,0.022869,0.976,y
0.382353,0.592593,0.038462,0.58427,0,0.617021,0.098361,0.356077,0.1417,0,0.008995,0.992,n
0.558824,0.666667,0.019231,0.05618,0.3125,0.255319,0.016393,0.25,0.091093,0,0.271682,0.728,n
0.647059,0.592593,0.019231,0.078652,0.0625,0.148936,0,0.199171,0.040486,0,0.16801,0.832,n
0.558824,0.666667,0.019231,0.05618,0.3125,0.255319,0.016393,0.25,0.091093,0,0.271682,0.728,n
0.352941,0.296296,0.038462,0.067416,0.1875,0.120567,0.016393,0.503591,0.050607,0,0.160539,0.84,n
0.470588,0.444444,0,0.101124,0,0.148936,0.02459,0.294199,0.17004,0,0.074248,0.928,y
0,0.62963,0,0.022472,0,0.06383,0.081967,0.368508,0.060729,0,0.143159,0.856,y
0.617647,0.555556,0,0.05618,0.125,0.113475,0.081967,0.260773,0.060729,0,0.159167,0.84,n
0.352941,0.444444,0,0,0,0,0,0.259669,0.026316,0,0.095287,0.904,y
0.235294,0.407407,0.096154,0,0.125,0.099291,0.016393,0.325414,0.125506,0,0.160844,0.84,n
0.5,0.62963,0.230769,0.067416,0.1875,0.241135,0.040984,0.344751,0.123482,0.014814,0.036895,0.968,n
0.441176,0.666667,0.019231,0.033708,0.0625,0.049645,0.032787,0.225414,0.228745,0,0.067387,0.936,y
0.441176,0.518519,0,0,0,0.028369,0.032787,0.284254,0.072874,0,0.020734,0.984,y
0.676471,0.703704,0,0.044944,0.0625,0.056738,0,0.31326,0.289474,0,0.239361,0.76,n
0.617647,0.555556,0,0.191011,0,0.156028,0.016393,0.278729,0.07085,0,0.211809,0.792,n
0.470588,0.62963,0,0.011236,0,0.028369,0,0.245304,0.046559,0,0.259529,0.744,n
0.441176,0.592593,0,0.033708,0.0625,0.106383,0.02459,0.289779,0.157895,0,0.274775,0.728,n
0.382353,0.407407,0,0,0,0.014184,0.008197,0.210773,0.012146,0,0.297142,0.704,n
0.441176,0.740741,0.019231,0.011236,0,0.042553,0.065574,0.191989,0.131579,0,0.327787,0.672,y
0.5,0.481481,0.057692,0.011236,0,0.056738,0.032787,0.219337,0.17004,0,0.014941,0.984,y
0.588235,0.407407,0,0.022472,0,0.028369,0.016393,0.236188,0.186235,0,0.078059,0.92,n
0.529412,0.333333,0,0.011236,0,0.021277,0.04918,0.121271,0.058704,0,0.253082,0.744,n
0.794118,0.518519,0,0.011236,0,0.014184,0,0.044199,0.016194,0,0.066886,0.936,n
0.617647,0.481481,0,0,0,0,0,0.034254,0.036437,0,0.064447,0.936,n
0.617647,0.703704,0,0.011236,0,0.021277,0.139344,0.235635,0.295547,0,0.339112,0.664,n
0.647059,0.740741,0,0.011236,0,0.113475,0.090164,0.227348,0.068826,0,0.323213,0.68,y
0.529412,0.481481,0,0.044944,0,0.028369,0.040984,0.219337,0.123482,0,0.081413,0.92,n
0.117647,0.37037,0,0.033708,0,0.042553,0.081967,0.290331,0.1417,0,0.099556,0.904,n
0.352941,0.555556,0.019231,0.089888,0.25,0.099291,0.065574,0.274586,0.147773,0,0.153831,0.848,n
0.529412,0.851852,0.134615,0.213483,0.1875,0.304965,0.032787,0.221271,0.066802,0,0.118156,0.88,n
0.382353,0.592593,0,0.033708,0.0625,0.085106,0.02459,0.284254,0.093117,0,0.124102,0.88,n
0.264706,0.37037,0.019231,0.022472,0.0625,0.049645,0.008197,0.180663,0.062753,0,0.225639,0.776,n
0.5,0.444444,0.057692,0.05618,0.125,0.177305,0.016393,0.275691,0.172065,0,0.289062,0.712,n
0.352941,0.444444,0.269231,0.011236,0.0625,0.29078,0.065574,0.310497,0.15587,0,0.265583,0.736,n
0.558824,0.481481,0.057692,0.022472,0.0625,0.177305,0.065574,0.333978,0.192308,0,0.251252,0.752,n
0.5,0.407407,0,0.05618,0.0625,0.099291,0.147541,0.299724,0.101215,0.01116,0.051379,0.952,n
0.352941,0.62963,0,0.089888,0,0.078014,0.032787,0.223481,0.251012,0.159787,0.002287,1,n
0.5,0.555556,0,0.011236,0,0.035461,0.040984,0.232873,0.068826,0.00919,0.018295,0.984,n
0.352941,0.62963,0,0.089888,0,0.078014,0.032787,0.223481,0.251012,0.159787,0.002287,1,y
0.617647,0.444444,0,0,0,0,0.016393,0.124862,0.091093,0,0.082742,0.92,n
0.705882,0.62963,0,0.033708,0,0.042553,0.032787,0.183978,0.062753,0,0.066886,0.936,n
0.617647,0.555556,0,0.05618,0.3125,0.184397,0.114754,0.312983,0.07085,0,0.088121,0.912,n
0.352941,0.62963,0.076923,0.05618,0.1875,0.22695,0.016393,0.274862,0.060729,0,0.037244,0.968,y
0.529412,0.592593,0.038462,0.11236,0,0.156028,0.04918,0.316298,0.048583,0,0.110228,0.888,y
0.294118,0.592593,0.019231,0.101124,0,0.085106,0,0.289779,0.145749,0,0.107788,0.896,n
0.588235,0.407407,0,0.022472,0,0.028369,0.106557,0.221547,0.257085,0,0.021344,0.984,n
0.382353,0.37037,0.019231,0,0,0.007092,0.008197,0.051657,0.048583,0,0.016727,0.984,n
0.5,0.518519,0.038462,0.033708,0,0.078014,0.090164,0.257182,0.133603,0,0.03659,0.968,n
0.411765,0.37037,0,0.044944,0,0.106383,0.065574,0.270718,0.078947,0.010725,0.05397,0.944,n
0.5,0.37037,0,0.067416,0,0.070922,0.221311,0.388674,0.133603,0,0.11576,0.888,n
0.558824,0.407407,0.057692,0.044944,0,0.049645,0.139344,0.274033,0.089069,0,0.089646,0.912,n
0.705882,0.592593,0.057692,0.134831,0,0.163121,0.07377,0.316022,0.050607,0,0.137518,0.864,n
0.411765,0.555556,0.288462,0.101124,0,0.241135,0.254098,0.29558,0.078947,0,0.040859,0.96,y
0.529412,0.444444,0.019231,0,0,0.021277,0.07377,0.237293,0.101215,0,0.106525,0.896,n
0.5,0.592593,0.038462,0.438202,0.3125,0.460993,0.098361,0.310221,0.091093,0.003423,0.005336,1,y
0.5,0.592593,0.038462,0.438202,0.3125,0.460993,0.098361,0.310221,0.091093,0.003423,0.005336,1,n
0.470588,0.518519,0.019231,0.033708,0,0.056738,0.040984,0.225414,0.182186,0.032432,0.049092,0.952,n
0.5,0.555556,0.019231,0.022472,0.0625,0.042553,0.122951,0.340608,0.105263,0,0.087511,0.912,y
0.323529,0.259259,0.019231,0.011236,0,0.014184,0.114754,0.335083,0.214575,0,0.15871,0.84,n
0.352941,0.333333,0,0.022472,0,0.092199,0.032787,0.231492,0.129555,0,0.098184,0.904,n
0.441176,0.62963,0.019231,0.078652,0.0625,0.148936,0.008197,0.254972,0.093117,0,0.041774,0.96,n
0.617647,0.407407,0,0.067416,0,0.099291,0.040984,0.240331,0.172065,0,0.105349,0.896,n
0.5,0.666667,0,0,0,0,0.008197,0.29116,0.186235,0,0.275188,0.728,n
0.529412,0.407407,0,0.011236,0,0.028369,0.352459,0.346685,0.216599,0,0.150172,0.848,n
0.529412,0.37037,0.038462,0.067416,0.0625,0.092199,0.040984,0.24116,0.202429,0,0.073485,0.928,n
0.5,0.407407,0,0.011236,0,0.021277,0.106557,0.346961,0.151822,0,0.018143,0.984,y
0.235294,0.222222,0.192308,0,0,0.099291,0.196721,0.327624,0.153846,0,0.175981,0.824,y
0.5,0.444444,0.038462,0.022472,0.6875,0.120567,0.016393,0.290884,0.125506,0,0.077035,0.928,n
0.470588,0.555556,0.019231,0,0.0625,0.06383,0.081967,0.197238,0.095142,0,0.08187,0.92,n
0.5,0.592593,0.019231,0.022472,0.375,0.078014,0,0.292541,0.078947,0,0.113887,0.888,n
0.352941,0.444444,0.076923,0.078652,0,0.085106,0,0.257735,0.119433,0.058041,0.134926,0.864,n
0.735294,0.666667,0,0.022472,0,0.042553,0.172131,0.281492,0.109312,0,0.14011,0.864,n
0.176471,0.185185,0.019231,0.011236,0,0.014184,0.081967,0.302762,0.117409,0.025495,0.050616,0.952,n
0.411765,0.481481,0.019231,0,0,0.028369,0,0.330939,0.263158,0,0.015703,0.984,n
0.411765,0.518519,0.076923,0.044944,0,0.106383,0.188525,0.236188,0.058704,0,0.121967,0.88,n
0.411765,0.518519,0.076923,0.044944,0,0.106383,0.188525,0.236188,0.058704,0,0.121967,0.88,n
0.470588,0.481481,0,0,0,0.021277,0.016393,0.310773,0.230769,0,0.284946,0.712,n
0.617647,0.592593,0.019231,0.067416,0,0.099291,0.008197,0.270718,0.303644,0,0.203075,0.8,n
0.558824,0.592593,0.019231,0.089888,0.0625,0.085106,0.016393,0.31989,0.095142,0,0.196563,0.808,n
0.205882,0.555556,0.019231,0.044944,0,0.085106,0.008197,0.30221,0.060729,0,0.189659,0.808,n
0.352941,0.407407,0.038462,0.123596,0.0625,0.113475,0.04918,0.369061,0.263158,0,0.209217,0.792,n
0.382353,0.407407,0,0.044944,0.0625,0.113475,0.02459,0.363536,0.105263,0,0.164699,0.84,n
0.205882,0.37037,0.057692,0.044944,0,0.120567,0.065574,0.285083,0.082996,0,0.118918,0.88,n
0.588235,0.555556,0,0.022472,0,0.035461,0.081967,0.277072,0.082996,0,0.123492,0.88,n
0.529412,0.62963,0.019231,0.044944,0,0.078014,0.081967,0.262983,0.080972,0,0.106503,0.896,n
0.617647,0.518519,0.057692,0.044944,0.125,0.156028,0.081967,0.31768,0.139676,0,0.0372,0.968,n
0.5,0.62963,0.019231,0.202247,0.125,0.269504,0.04918,0.429834,0.287449,0,0.063771,0.936,y
0.205882,0.37037,0.057692,0.044944,0,0.120567,0.065574,0.285083,0.082996,0,0.118918,0.88,y
0.764706,0.333333,0.134615,0.022472,0.125,0.106383,0,0.215746,0.198381,0,0.106503,0.896,y
0.176471,0.555556,0.038462,0.022472,0,0.056738,0,0.207182,0.147773,0,0.120443,0.88,y
0.205882,0.518519,0,0.011236,0.0625,0.014184,0.081967,0.28232,0.062753,0,0.123187,0.88,n
0.264706,0.444444,0,0.05618,0.125,0.078014,0.016393,0.374033,0.044534,0.008176,0.003507,1,y
0.676471,0.444444,0.096154,0.089888,0.125,0.148936,0.040984,0.329006,0.137652,0.015519,0.022259,0.976,n
0.352941,0.333333,0.057692,0.011236,0,0.042553,0.04918,0.305249,0.297571,0,0.064643,0.936,y
0.441176,0.481481,0.115385,0,0,0.06383,0.090164,0.264641,0.305668,0,0.003659,1,y
0.529412,0.259259,0,0.011236,0,0.021277,0.188525,0.357735,0.123482,0,0.155203,0.848,n
0.411765,0.407407,0,0.134831,0,0.106383,0.327869,1,0.157895,0,0.326872,0.672,n
0.323529,0.259259,0,0,0,0,0.401639,0.437845,0.038462,0,0.341617,0.656,n
0.470588,0.444444,0,0.033708,0,0.06383,0.057377,0.35221,0.172065,0,0.147275,0.856,n
0.441176,0.518519,0.115385,0.044944,0.0625,0.120567,0.139344,0.318785,0.184211,0.375514,0.00183,1,y
0.588235,0.518519,0.019231,0.033708,0,0.141844,0.090164,0.224033,0.064777,0,0.314153,0.688,y
0.470588,0.37037,0,0.011236,0,0.042553,0.090164,0.225691,0.044534,0,0.246679,0.752,y
0.382353,0.518519,0.019231,0.033708,0,0.049645,0.270492,0.195856,0.07085,0,0.29882,0.704,y
0.470588,0.333333,0.019231,0.089888,0,0.085106,0.180328,0.464088,0.204453,0,0.322015,0.68,y
0.647059,0.444444,0.019231,0.011236,0,0.021277,0.057377,0.260221,0.034413,0,0.306638,0.696,y
0.441176,0.592593,0,0.022472,0,0.078014,0.204918,0.310221,0.117409,0,0.340288,0.656,y
0.382353,0.37037,0.057692,0.067416,0,0.120567,0.016393,0.179282,0.026316,0,0.238141,0.76,y
0.647059,0.592593,0,0.011236,0,0.014184,0.122951,0.305525,0.115385,0,0.348369,0.648,y
0.705882,0.555556,0.057692,0,0,0.021277,0.090164,0.329006,0.153846,0,0.353095,0.648,n
0.529412,0.481481,0,0,0,0.156028,0.032787,0.214641,0.058704,0,0.289824,0.712,y
0.411765,0.555556,0.019231,0.067416,0,0.070922,0.106557,0.231492,0.101215,0,0.270223,0.728,n
0.323529,0.259259,0.057692,0,0,0.06383,0.04918,0.277901,0.072874,0,0.321688,0.68,y
0.411765,0.666667,0,0.078652,0,0.106383,0.04918,0.34779,0.192308,0,0.277519,0.72,n
0.441176,0.518519,0.038462,0.022472,0.4375,0.113475,0.040984,0.309945,0.220648,0,0.265126,0.736,n
0.264706,0.259259,0,0,0,0.035461,0.016393,0.315746,0.04251,0,0.272902,0.728,n
0.588235,0.814815,0,0.044944,0,0.12766,0,0.203591,0.107287,0,0.288757,0.712,n
0.617647,0.740741,0.038462,0.011236,0,0.042553,0,0.256906,0.082996,0,0.257046,0.744,n
0.647059,0.555556,0,0,0.0625,0.042553,0.02459,0.206354,0.115385,0,0.108246,0.896,n
0.382353,0.518519,0,0.022472,0,0.06383,0.07377,0.251381,0.111336,0,0.232652,0.768,n
0.617647,0.666667,0,0.044944,0.0625,0.085106,0.090164,0.257459,0.198381,0,0.116174,0.888,n
0.323529,0.037037,0.019231,0,0,0.014184,0.04918,0.351657,0.08502,0,0.060221,0.944,n
0.411765,0.37037,0,0,0,0.014184,0.07377,0.329834,0.078947,0,0.213791,0.784,n
0.764706,0.444444,0,0.011236,0,0.049645,0.081967,0.227072,0.105263,0,0.318073,0.68,n
0.617647,0.37037,0.019231,0,0,0.141844,0.122951,0.271823,0.091093,0,0.27142,0.728,n
0.676471,0.407407,0,0.011236,0,0.049645,0.163934,0.236464,0.093117,0,0.330226,0.672,n
0.617647,0.444444,0.038462,0.011236,0.0625,0.177305,0.122951,0.28895,0.044534,0.194602,0.288648,0.712,n
0.705882,0.666667,0,0.011236,0.0625,0.099291,0.040984,0.182044,0.040486,0,0.247572,0.752,n
0.558824,0.444444,0,0,0,0.035461,0.163934,0.317127,0.115385,0,0.343076,0.656,n
0.558824,0.62963,0,0.022472,0,0.014184,0.040984,0.222376,0.046559,0,0.11907,0.88,n
0.617647,0.407407,0,0,0,0.028369,0.057377,0.172652,0.082996,0,0.277018,0.72,n
0.470588,0.333333,0,0,0,0.007092,0.07377,0.379282,0.107287,0,0.071503,0.928,n
0.264706,0.444444,0,0.123596,0,0.078014,0.02459,0.173757,0.04251,0.001277,0.314523,0.688,n
0.617647,0.296296,0,0,0,0,0.163934,0.193923,0.111336,0,0.275384,0.728,n
0.352941,0.259259,0,0,0,0,0.081967,0.324309,0.133603,0,0.189964,0.808,n
0.470588,0.555556,0,0.05618,0,0.156028,0.04918,0.300552,0.157895,0.024986,0.033084,0.968,n
0.588235,0.37037,0.019231,0.011236,0,0.070922,0.032787,0.204696,0.261134,0,0.034608,0.968,n
